ticker,dia,n_mensajes,finbert,probe,vader
TGT,2020-06-28,12,0.0385,0.2747,0.0354
TGT,2020-06-29,17,0.0583,0.0829,0.0561
TGT,2020-06-30,19,0.0952,0.4837,0.0729
TGT,2020-07-01,10,0.0899,0.2831,0.0078
TGT,2020-07-02,20,0.1413,0.1732,0.0633
TGT,2020-07-03,20,0.2431,0.3802,0.1515
TGT,2020-07-04,4,0.2524,0.0948,0.18
TGT,2020-07-05,5,0.1863,0.309,0.1104
TGT,2020-07-06,20,0.1584,0.2856,0.1139
TGT,2020-07-07,20,0.1065,0.169,0.087
TGT,2020-07-08,20,0.0311,-0.0345,0.0094
TGT,2020-07-09,20,0.0817,0.2126,0.0786
TGT,2020-07-10,20,0.0257,0.2322,0.0651
TGT,2020-07-11,20,0.1017,0.2321,0.1118
TGT,2020-07-12,10,0.2202,0.1017,0.1134
TGT,2020-07-13,20,0.1366,0.306,0.0516
TGT,2020-07-14,20,0.2068,0.3068,0.156
TGT,2020-07-15,20,0.1616,0.2279,0.0921
TGT,2020-07-16,20,-0.0158,0.2298,-0.0019
TGT,2020-07-17,20,0.0751,0.1515,0.0884
TGT,2020-07-18,11,0.1081,0.3352,0.1093
TGT,2020-07-19,10,0.0003,0.3959,0.0278
TGT,2020-07-20,20,0.128,0.3412,0.0361
TGT,2020-07-21,18,0.1073,0.2074,0.1192
TGT,2020-07-22,20,0.2483,0.3973,0.0472
TGT,2020-07-23,20,0.1153,0.3254,0.0722
TGT,2020-07-24,20,0.2458,0.3501,0.1434
TGT,2020-07-25,14,0.1669,0.2148,0.055
TGT,2020-07-26,15,0.1962,0.2234,0.0528
TGT,2020-07-27,20,0.1183,0.161,0.0909
TGT,2020-07-28,20,-0.0599,0.1006,0.0491
TGT,2020-07-29,20,0.0538,0.1575,0.0782
TGT,2020-07-30,20,-0.013,0.1071,-0.0107
TGT,2020-07-31,20,0.1836,0.338,0.113
TGT,2020-08-01,16,0.1277,0.4509,0.0305
TGT,2020-08-02,20,0.0373,0.2663,0.0818
TGT,2020-08-03,20,0.1454,0.1016,0.1014
TGT,2020-08-04,20,0.0485,0.214,0.078
TGT,2020-08-05,20,-0.1132,0.2207,0.0046
TGT,2020-08-06,20,0.0447,0.1234,0.064
TGT,2020-08-07,20,-0.0414,-0.0666,0.025
TGT,2020-08-08,7,-0.1619,0.0438,0.0606
TGT,2020-08-09,18,0.0887,0.3741,0.0369
TGT,2020-08-10,20,0.1111,0.2985,0.1085
TGT,2020-08-11,20,0.1394,0.2644,0.0626
TGT,2020-08-12,20,0.2812,0.3595,0.0644
TGT,2020-08-13,19,0.2916,0.407,0.1015
TGT,2020-08-14,20,0.2034,0.2166,0.0658
TGT,2020-08-15,20,0.0701,0.133,0.0528
TGT,2020-08-16,20,0.0737,0.3374,0.0666
TGT,2020-08-17,20,-0.0233,0.3358,0.0222
TGT,2020-08-18,20,0.1632,0.2334,0.0718
TGT,2020-08-19,20,-0.0147,0.1531,-0.0322
TGT,2020-08-20,20,-0.033,0.1284,0.0384
TGT,2020-08-21,20,-0.0209,0.2843,0.0671
TGT,2020-08-22,20,-0.0148,0.3007,0.0879
TGT,2020-08-23,20,0.2921,0.3429,0.0799
TGT,2020-08-24,20,0.0978,0.181,-0.0058
TGT,2020-08-25,20,-0.0881,0.2845,0.0525
TGT,2020-08-26,20,0.0234,0.0617,0.0774
TGT,2020-08-27,20,0.0388,0.3189,0.0946
TGT,2020-08-28,20,0.0935,0.2119,0.0896
TGT,2020-08-29,15,0.1179,0.1953,0.053
TGT,2020-08-30,14,-0.0812,0.2472,0.0224
TGT,2020-08-31,20,0.0722,0.2908,0.1066
TGT,2020-09-01,20,0.0272,0.0312,0.0788
TGT,2020-09-02,20,0.0025,0.0976,0.0838
TGT,2020-09-03,20,0.044,0.313,0.0349
TGT,2020-09-04,20,-0.1395,0.058,-0.0235
TGT,2020-09-05,7,0.1187,0.1753,0.0747
TGT,2020-09-06,8,0.0359,0.2765,0.0232
TGT,2020-09-07,11,0.2195,0.3583,0.1502
TGT,2020-09-08,20,-0.021,0.1359,0.079
TGT,2020-09-09,20,0.1667,0.2687,0.0526
TGT,2020-09-10,20,0.2139,0.1796,0.0265
TGT,2020-09-11,16,0.0991,0.0813,0.0795
TGT,2020-09-12,8,0.1973,0.2228,0.0041
TGT,2020-09-13,14,0.0524,0.2833,0.0705
TGT,2020-09-14,20,-0.0678,0.0946,0.046
TGT,2020-09-15,13,0.1884,0.3334,0.0745
TGT,2020-09-16,20,0.0628,0.2417,0.0556
TGT,2020-09-17,10,0.1135,0.4971,-0.0422
TGT,2020-09-18,12,0.1523,0.3272,0.1267
TGT,2020-09-19,13,-0.0039,0.0912,0.0971
TGT,2020-09-20,11,-0.0997,0.401,0.0755
TGT,2020-09-21,20,0.1639,0.328,0.0782
TGT,2020-09-22,20,0.3372,0.5453,0.0918
TGT,2020-09-23,20,0.0173,0.188,0.0775
TGT,2020-09-24,20,0.0821,0.2042,0.1094
TGT,2020-09-25,20,0.1081,0.361,0.0758
TGT,2020-09-26,14,-0.0407,0.1198,0.0355
TGT,2020-09-27,9,-0.093,0.0137,0.0639
TGT,2020-09-28,20,0.0728,0.3139,0.0258
TGT,2020-09-29,20,0.1934,0.3502,0.0352
TGT,2020-09-30,20,0.1641,0.2624,0.0656
TGT,2020-10-01,20,0.1245,0.3365,0.0608
TGT,2020-10-02,20,0.1483,0.3036,0.0521
TGT,2020-10-03,7,0.1244,0.3315,0.0926
TGT,2020-10-04,20,0.0994,0.3934,0.0262
TGT,2020-10-05,20,0.1398,0.262,0.0621
TGT,2020-10-06,20,0.0108,0.2538,0.0372
TGT,2020-10-07,20,0.0646,0.1231,0.1032
TGT,2020-10-08,20,0.2598,0.2353,0.0849
TGT,2020-10-09,20,0.0717,0.2122,-0.0046
TGT,2020-10-10,6,0.0146,0.2518,0.0142
TGT,2020-10-11,18,0.0982,0.2847,0.0631
TGT,2020-10-12,20,0.07,0.2278,0.0867
TGT,2020-10-13,20,0.0802,0.3156,0.0852
TGT,2020-10-14,20,0.0182,0.2791,0.0808
TGT,2020-10-15,20,0.1602,0.155,0.0078
TGT,2020-10-16,20,0.129,0.4315,0.1092
TGT,2020-10-17,11,-0.0738,0.2307,0.0214
TGT,2020-10-18,11,-0.0225,0.2283,0.0167
TGT,2020-10-19,20,0.0642,0.3325,0.1256
TGT,2020-10-20,20,0.189,0.3035,0.0916
TGT,2020-10-21,20,0.1897,0.2835,0.1114
TGT,2020-10-22,20,0.0784,0.1903,0.0138
TGT,2020-10-23,19,0.064,0.0868,0.0214
TGT,2020-10-24,5,0.121,0.3176,0.1466
TGT,2020-10-25,4,0.0684,0.3539,0.1195
TGT,2020-10-26,19,0.0828,0.1407,-0.0226
TGT,2020-10-27,20,0.1293,0.2143,0.0377
TGT,2020-10-28,20,-0.0075,0.1416,0.1335
TGT,2020-10-29,15,0.0236,0.0778,0.0435
TGT,2020-10-30,11,0.0547,0.4111,0.0575
TGT,2020-10-31,6,-0.1437,0.0025,0.0347
TGT,2020-11-01,12,0.0639,0.148,0.0694
TGT,2020-11-02,20,0.2206,0.2262,0.0485
TGT,2020-11-03,14,0.0967,0.321,0.0106
TGT,2020-11-04,16,0.0614,0.2009,-0.0128
TGT,2020-11-05,11,0.0268,0.1432,0.0873
TGT,2020-11-06,17,-0.0129,0.241,0.0975
TGT,2020-11-07,7,0.0711,0.1681,0.0233
TGT,2020-11-08,7,0.0415,0.4564,-0.0179
TGT,2020-11-09,20,-0.022,0.1136,0.0622
TGT,2020-11-10,20,0.0281,0.1759,0.1961
TGT,2020-11-11,20,0.1474,0.2845,0.045
TGT,2020-11-12,20,0.2213,0.3231,0.0834
TGT,2020-11-13,20,0.0327,0.247,0.0891
TGT,2020-11-14,16,0.0544,0.2168,0.0376
TGT,2020-11-15,20,0.1177,0.3383,0.0182
TGT,2020-11-16,20,0.1697,0.4801,0.0365
TGT,2020-11-17,20,-0.0576,-0.1083,0.0586
TGT,2020-11-18,20,0.1194,0.1838,0.0408
TGT,2020-11-19,20,0.2571,0.445,0.104
TGT,2020-11-20,20,0.1125,0.292,0.1344
TGT,2020-11-21,18,0.1679,0.2942,0.0571
TGT,2020-11-22,20,0.0106,0.243,0.0581
TGT,2020-11-23,20,0.127,0.3752,0.1964
TGT,2020-11-24,20,0.1662,0.2384,0.071
TGT,2020-11-25,20,0.0184,0.308,0.0904
TGT,2020-11-26,17,0.0977,0.2014,0.0643
TGT,2020-11-27,20,0.0381,0.2903,0.0882
TGT,2020-11-28,11,0.1088,0.2554,0.0995
TGT,2020-11-29,15,-0.0084,0.2952,0.0897
TGT,2020-11-30,20,0.0497,0.2302,0.0329
TGT,2020-12-01,20,0.0303,0.1635,0.0255
TGT,2020-12-02,20,0.0094,0.0532,-0.0067
TGT,2020-12-03,20,-0.0034,0.2414,-0.0018
TGT,2020-12-04,20,0.017,0.3157,0.0501
TGT,2020-12-05,6,0.0555,0.0693,0.0767
TGT,2020-12-06,12,0.0368,0.1257,0.0706
TGT,2020-12-07,20,0.1279,0.2322,0.028
TGT,2020-12-08,20,-0.0725,0.2052,0.0236
TGT,2020-12-09,20,0.1095,0.4098,0.0674
TGT,2020-12-10,20,-0.0348,0.373,0.0432
TGT,2020-12-11,18,0.1031,0.2929,0.0306
TGT,2020-12-12,6,0.1585,0.0333,0.038
TGT,2020-12-13,9,0.0333,0.0179,0.0306
TGT,2020-12-14,20,0.0864,0.3028,0.0252
TGT,2020-12-15,20,0.2452,0.3536,0.0709
TGT,2020-12-16,20,-0.0416,0.1172,-0.0462
TGT,2020-12-17,20,0.129,0.3878,0.0152
TGT,2020-12-18,20,0.0892,0.2768,0.0173
TGT,2020-12-19,16,0.0509,0.2951,0.0446
TGT,2020-12-20,18,0.0885,0.295,0.0833
TGT,2020-12-21,20,0.1046,-0.1485,0.1266
TGT,2020-12-22,20,0.157,0.3232,0.0355
TGT,2020-12-23,20,0.0783,0.2647,0.1502
TGT,2020-12-24,20,0.1447,0.2503,0.0276
TGT,2020-12-25,8,0.1353,0.342,0.0904
TGT,2020-12-26,7,0.0239,0.0182,0.1414
TGT,2020-12-27,12,0.1948,0.2578,0.0109
TGT,2020-12-28,20,0.08,0.0985,0.0328
TGT,2020-12-29,20,0.1358,0.1346,0.0442
TGT,2020-12-30,20,0.0231,0.2925,-0.0135
TGT,2020-12-31,20,0.0357,0.296,0.0005
TGT,2021-01-01,8,0.075,0.0387,-0.0081
TGT,2021-01-02,9,0.2175,0.2719,0.158
TGT,2021-01-03,9,0.0594,0.2524,0.0892
TGT,2021-01-04,20,-0.042,0.1742,0.0669
TGT,2021-01-05,20,0.0397,0.2481,0.0832
TGT,2021-01-06,20,0.0696,0.2241,0.0918
TGT,2021-01-07,20,0.0218,0.2337,0.1068
TGT,2021-01-08,20,0.061,0.2138,0.0172
TGT,2021-01-09,9,-0.0714,0.279,0.0397
TGT,2021-01-10,13,0.1247,0.4102,0.0735
TGT,2021-01-11,20,0.0716,0.261,0.0508
TGT,2021-01-12,20,0.1208,0.3235,0.125
TGT,2021-01-13,20,0.3003,0.2308,0.1697
TGT,2021-01-14,20,0.2066,0.2852,0.0448
TGT,2021-01-15,20,-0.1344,0.1204,0.098
TGT,2021-01-16,9,0.0518,0.0886,0.0803
TGT,2021-01-17,10,-0.0147,0.464,0.0045
TGT,2021-01-18,15,0.0647,0.1598,0.0447
TGT,2021-01-19,20,0.1438,0.4426,0.0542
TGT,2021-01-20,20,0.183,0.4726,0.0883
TGT,2021-01-21,20,0.1495,0.3285,0.1125
TGT,2021-01-22,20,0.1277,0.1837,0.0537
TGT,2021-01-23,7,0.1999,0.3308,0.0837
TGT,2021-01-24,12,0.072,0.233,0.0568
TGT,2021-01-25,15,0.0846,0.1318,0.0945
TGT,2021-01-26,20,0.1764,0.3143,0.058
TGT,2021-01-27,20,-0.0118,0.1424,0.0574
TGT,2021-01-28,20,0.0905,0.3874,0.0948
TGT,2021-01-29,12,0.2318,0.409,0.0734
TGT,2021-01-30,14,0.0553,0.2094,0.0621
TGT,2021-01-31,9,-0.0093,0.2924,0.0059
TGT,2021-02-01,20,0.212,0.2988,0.0926
TGT,2021-02-02,20,0.1273,0.308,0.1074
TGT,2021-02-03,11,0.1294,0.1852,0.0613
TGT,2021-02-04,20,0.1062,0.1077,0.0354
TGT,2021-02-05,20,0.01,0.3105,0.0082
TGT,2021-02-06,19,0.1943,0.268,0.1018
TGT,2021-02-07,13,-0.0626,0.3959,0.0444
TGT,2021-02-08,20,0.459,0.3402,0.0606
TGT,2021-02-09,20,0.2513,0.3961,0.0802
TGT,2021-02-10,20,0.1363,0.2821,0.0285
TGT,2021-02-11,20,0.0389,0.2057,0.0364
TGT,2021-02-12,20,0.169,0.4703,0.1394
TGT,2021-02-13,7,-0.1256,0.1005,0.0997
TGT,2021-02-14,11,0.1318,0.4556,-0.0286
TGT,2021-02-15,6,-0.0122,0.4074,0.083
TGT,2021-02-16,20,0.0034,0.1429,0.0143
TGT,2021-02-17,20,0.0803,0.0419,0.0605
TGT,2021-02-18,20,-0.0335,0.1482,0.0222
TGT,2021-02-19,20,-0.0078,0.1948,0.0332
TGT,2021-02-20,8,-0.0096,0.153,0.101
TGT,2021-02-21,10,0.0247,0.212,0.1243
TGT,2021-02-22,20,0.073,0.2009,0.0175
TGT,2021-02-23,20,0.0149,0.1529,0.0673
TGT,2021-02-24,20,0.0493,0.1791,0.0477
TGT,2021-02-25,20,0.1981,0.2414,0.1169
TGT,2021-02-26,20,0.1675,0.2665,0.1422
TGT,2021-02-27,20,0.0655,0.1095,0.1055
TGT,2021-02-28,20,-0.0516,0.3005,-0.0076
TGT,2021-03-01,20,0.0455,0.2281,0.078
TGT,2021-03-02,20,0.0849,0.2329,0.0343
TGT,2021-03-03,20,0.0125,0.15,0.0536
TGT,2021-03-04,20,-0.01,0.29,0.0506
TGT,2021-03-05,20,0.1687,0.3753,0.0655
TGT,2021-03-06,20,0.142,0.3874,0.0836
TGT,2021-03-07,20,-0.0441,0.2397,0.0086
TGT,2021-03-08,20,0.1804,0.3948,0.0085
TGT,2021-03-09,20,0.2032,0.1996,0.053
TGT,2021-03-10,20,-0.1548,0.0932,0.0676
TGT,2021-03-11,20,0.1448,0.3926,0.0414
TGT,2021-03-12,20,0.1789,0.2643,0.098
TGT,2021-03-13,20,0.4234,0.2468,0.1122
TGT,2021-03-14,16,0.0387,0.1853,0.1014
TGT,2021-03-15,20,0.0546,0.2664,0.04
TGT,2021-03-16,20,0.0127,0.2234,0.0405
TGT,2021-03-17,20,-0.0868,0.1233,0.0634
TGT,2021-03-18,20,0.0554,0.0989,0.1192
TGT,2021-03-19,20,0.2249,0.4275,0.079
TGT,2021-03-20,20,0.153,0.2684,0.0647
TGT,2021-03-21,20,0.1471,0.3559,0.0934
TGT,2021-03-22,20,0.1333,0.3792,0.0642
TGT,2021-03-23,20,0.1171,0.261,0.0411
TGT,2021-03-24,20,-0.007,0.3664,0.0324
TGT,2021-03-25,20,0.0706,0.1809,0.0846
TGT,2021-03-26,20,0.0724,0.3482,-0.0062
TGT,2021-03-27,20,-0.0307,0.2087,0.1185
TGT,2021-03-28,16,0.1576,0.3906,0.0621
TGT,2021-03-29,20,-0.0525,0.1586,0.0056
TGT,2021-03-30,20,0.0569,0.3039,0.0057
TGT,2021-03-31,20,0.083,0.2013,0.0794
TGT,2021-04-01,20,-0.046,0.2612,0.0598
TGT,2021-04-02,10,0.0426,0.0506,0.0391
TGT,2021-04-03,13,0.116,0.1961,0.038
TGT,2021-04-04,7,0.0697,0.4683,0.103
TGT,2021-04-05,20,0.1362,0.3426,0.1026
TGT,2021-04-06,20,0.0818,0.318,0.0191
TGT,2021-04-07,20,0.0151,0.1832,0.0336
TGT,2021-04-08,20,0.0172,0.0006,0.0387
TGT,2021-04-09,20,0.0632,0.325,0.0329
TGT,2021-04-10,12,-0.0925,0.2653,0.0334
TGT,2021-04-11,10,0.1382,0.2859,0.0032
TGT,2021-04-12,20,0.002,0.195,0.1171
TGT,2021-04-13,20,0.0768,0.2867,0.0238
TGT,2021-04-14,20,-0.0557,0.3807,0.0471
TGT,2021-04-15,20,0.001,0.3214,0.0804
TGT,2021-04-16,20,0.0902,0.1899,0.0819
TGT,2021-04-17,12,0.1148,0.2967,0.0594
TGT,2021-04-18,8,0.199,0.4474,0.02
TGT,2021-04-19,20,0.1891,0.3699,0.0518
TGT,2021-04-20,20,0.0461,0.3197,0.0245
TGT,2021-04-21,18,0.0649,0.2355,0.1179
TGT,2021-04-22,16,0.0713,0.1599,0.0369
TGT,2021-04-23,20,0.0282,0.2286,0.0982
TGT,2021-04-24,7,0.0319,0.4064,0.037
TGT,2021-04-25,8,-0.0188,0.3069,0.0218
TGT,2021-04-26,20,-0.0707,0.2156,0.0352
TGT,2021-04-27,20,0.0995,0.3361,0.0885
TGT,2021-04-28,20,-0.0387,0.0376,0.059
TGT,2021-04-29,20,0.0389,0.2036,0.0527
TGT,2021-04-30,16,-0.108,0.1424,0.0577
TGT,2021-05-01,9,0.0814,0.5287,0.0312
TGT,2021-05-02,7,-0.0198,0.401,0.0827
TGT,2021-05-03,20,-0.0369,0.0739,0.0344
TGT,2021-05-04,18,0.099,0.2626,0.0938
TGT,2021-05-05,20,0.1928,0.3252,0.0758
TGT,2021-05-06,19,0.0541,0.3017,0.0857
TGT,2021-05-07,20,0.1153,0.2268,0.1343
TGT,2021-05-08,8,0.0051,0.4717,0.073
TGT,2021-05-09,8,0.1042,0.5725,-0.046
TGT,2021-05-10,19,-0.1743,0.3268,0.0487
TGT,2021-05-11,20,0.1744,0.3314,0.0135
TGT,2021-05-12,20,-0.0236,0.2632,-0.0604
TGT,2021-05-13,20,0.0542,0.1525,0.0459
TGT,2021-05-14,20,0.0592,0.241,0.0582
TGT,2021-05-15,12,0.058,0.1941,0.0251
TGT,2021-05-16,18,0.0081,0.219,0.0089
TGT,2021-05-17,20,0.0994,0.3696,0.037
TGT,2021-05-18,20,0.0988,0.1677,0.0486
TGT,2021-05-19,20,0.1169,0.2206,-0.0052
TGT,2021-05-20,20,0.1254,0.2626,0.1108
TGT,2021-05-21,20,0.056,0.3868,0.1671
TGT,2021-05-22,14,0.2359,0.2444,0.0927
TGT,2021-05-23,13,0.1456,0.2407,0.0114
TGT,2021-05-24,20,-0.0114,0.1332,-0.0248
TGT,2021-05-25,20,0.1027,0.3773,0.0363
TGT,2021-05-26,20,0.2297,0.4074,0.1165
TGT,2021-05-27,20,0.0381,0.3997,0.013
TGT,2021-05-28,20,-0.0246,0.1998,0.0319
TGT,2021-05-29,10,0.0783,0.1897,0.0837
TGT,2021-05-30,16,0.0512,0.3296,0.0508
TGT,2021-05-31,17,0.0669,0.2424,0.0736
TGT,2021-06-01,20,-0.0899,0.2374,0.0363
TGT,2021-06-02,20,0.0602,0.1403,0.0762
TGT,2021-06-03,20,-0.0742,0.2553,0.0119
TGT,2021-06-04,20,0.0993,0.37,0.0739
TGT,2021-06-05,18,-0.037,0.3032,0.0752
TGT,2021-06-06,16,0.0038,0.306,0.0399
TGT,2021-06-07,17,0.1378,0.2533,0.0442
TGT,2021-06-08,20,0.1518,0.3428,0.0738
TGT,2021-06-09,20,0.1757,0.3024,0.0554
TGT,2021-06-10,20,0.0285,0.3152,0.0504
TGT,2021-06-11,20,0.0344,0.3095,0.0767
TGT,2021-06-12,19,-0.142,0.1026,0.0514
TGT,2021-06-13,13,0.1561,0.4205,0.046
TGT,2021-06-14,20,-0.0626,0.0713,-0.0131
TGT,2021-06-15,20,-0.0077,0.0007,0.0748
TGT,2021-06-16,20,-0.0496,0.5041,0.0413
TGT,2021-06-17,20,0.0984,0.4611,0.0422
TGT,2021-06-18,20,0.0437,0.2847,0.0936
TGT,2021-06-19,14,-0.0287,0.1371,0.0261
TGT,2021-06-20,20,-0.0571,0.2423,0.0715
TGT,2021-06-21,20,0.046,0.364,0.1111
TGT,2021-06-22,20,0.1482,0.3033,0.088
TGT,2021-06-23,20,0.0607,0.2467,0.0877
TGT,2021-06-24,20,0.0541,0.2055,0.1265
TGT,2021-06-25,20,0.0059,0.3179,0.0616
TGT,2021-06-26,15,0.0433,0.179,0.1054
TGT,2021-06-27,11,-0.0346,0.3204,0.0571
TGT,2021-06-28,20,0.0536,0.174,0.0706
TGT,2021-06-29,20,0.0948,0.4159,0.0689
TGT,2021-06-30,20,-0.0123,0.15,0.0448
TGT,2021-07-01,20,0.0437,0.1778,0.0804
TGT,2021-07-02,20,-0.025,0.1633,0.0496
TGT,2021-07-03,20,-0.0641,0.2547,0.0516
TGT,2021-07-04,20,0.0394,0.0856,0.0658
TGT,2021-07-05,19,0.0088,0.1993,0.115
TGT,2021-07-06,20,0.0495,0.1937,0.0391
TGT,2021-07-07,20,0.1493,0.3646,0.0688
TGT,2021-07-08,20,0.0126,0.3061,0.1216
TGT,2021-07-09,20,0.046,0.2351,0.09
TGT,2021-07-10,14,-0.046,0.077,0.0651
TGT,2021-07-11,14,0.0848,0.2606,0.0853
TGT,2021-07-12,20,0.0492,0.4243,0.0102
TGT,2021-07-13,20,-0.0482,-0.0591,0.1042
TGT,2021-07-14,20,-0.0027,0.3573,0.1739
TGT,2021-07-15,20,0.0591,0.2522,0.0738
TGT,2021-07-16,20,-0.143,0.104,0.0482
TGT,2021-07-17,14,-0.0402,0.2666,0.0491
TGT,2021-07-18,13,0.1813,0.3476,0.0451
TGT,2021-07-19,20,-0.0851,0.1678,0.0523
TGT,2021-07-20,20,-0.0544,0.118,0.0982
TGT,2021-07-21,20,0.0684,0.2076,0.0374
TGT,2021-07-22,20,0.1291,0.2937,0.0902
TGT,2021-07-23,20,0.0032,0.2917,0.0946
TGT,2021-07-24,16,0.1624,0.3575,0.0968
TGT,2021-07-25,20,0.0958,0.213,0.1051
TGT,2021-07-26,20,0.0496,0.3903,0.0583
TGT,2021-07-27,20,0.1578,0.3858,0.0497
TGT,2021-07-28,20,-0.0026,0.1958,0.073
TGT,2021-07-29,20,0.1104,0.3534,0.0892
TGT,2021-07-30,20,0.0237,0.2837,0.0547
TGT,2021-07-31,20,0.0067,0.1061,0.0456
TGT,2021-08-01,15,0.1471,0.2896,0.0461
TGT,2021-08-02,20,-0.0061,0.2219,0.12
TGT,2021-08-03,20,-0.0192,0.2262,0.0668
TGT,2021-08-04,20,0.0348,0.2466,0.0978
TGT,2021-08-05,20,0.1074,0.3017,0.079
TGT,2021-08-06,20,-0.0775,0.1656,0.0338
TGT,2021-08-07,20,0.0358,0.5991,0.0334
TGT,2021-08-08,20,-0.0118,0.3484,0.0272
TGT,2021-08-09,20,0.0706,0.3019,0.0693
TGT,2021-08-10,20,0.1324,0.1072,0.0698
TGT,2021-08-11,20,0.1485,0.1303,0.0864
TGT,2021-08-12,20,0.1,0.1805,0.1552
TGT,2021-08-13,20,0.0786,0.1449,0.0784
TGT,2021-08-14,20,0.0377,0.2538,0.065
TGT,2021-08-15,20,0.1158,0.4605,-0.0031
TGT,2021-08-16,20,0.1162,0.4822,0.0094
TGT,2021-08-17,20,0.073,0.148,0.0231
TGT,2021-08-18,20,0.0172,0.4062,0.099
TGT,2021-08-19,20,0.1815,0.342,0.0216
TGT,2021-08-20,20,0.0354,0.1537,0.1079
TGT,2021-08-21,20,0.1094,0.1822,0.0472
TGT,2021-08-22,20,0.1689,0.3116,0.1176
TGT,2021-08-23,20,-0.0292,0.2918,0.0483
TGT,2021-08-24,20,-0.1423,0.1757,0.0222
TGT,2021-08-25,20,-0.0274,0.0483,0.0647
TGT,2021-08-26,20,-0.0687,0.1425,0.0768
TGT,2021-08-27,20,0.0631,0.1737,0.0118
TGT,2021-08-28,16,0.0032,0.2257,0.0866
TGT,2021-08-29,17,0.105,0.183,0.1192
TGT,2021-08-30,20,0.072,0.2716,0.0573
TGT,2021-08-31,20,-0.0381,0.2448,0.0093
TGT,2021-09-01,20,0.0332,0.3855,0.0699
TGT,2021-09-02,20,-0.0915,0.1934,-0.0459
TGT,2021-09-03,20,0.1099,0.0763,0.1418
TGT,2021-09-04,20,-0.0575,0.126,0.0528
TGT,2021-09-05,14,-0.1575,0.0623,0.0719
TGT,2021-09-06,14,-0.0668,0.0773,0.0249
TGT,2021-09-07,20,0.0548,0.2981,0.0795
TGT,2021-09-08,20,0.0768,0.3404,0.0002
TGT,2021-09-09,20,-0.0131,0.2927,0.0247
TGT,2021-09-10,20,0.0298,0.3726,0.1228
TGT,2021-09-11,11,-0.0486,-0.0857,0.1207
TGT,2021-09-12,12,0.0104,0.2811,0.103
TGT,2021-09-13,20,-0.0139,0.4513,0.0707
TGT,2021-09-14,20,0.077,0.3232,0.0319
TGT,2021-09-15,20,-0.0878,0.1163,0.0103
TGT,2021-09-16,20,0.1366,0.4514,0.1612
TGT,2021-09-17,20,0.0093,0.2947,0.097
TGT,2021-09-18,18,0.0274,0.3002,0.0577
TGT,2021-09-19,13,0.083,0.3209,0.1
TGT,2021-09-20,20,0.0201,0.3114,0.0371
TGT,2021-09-21,18,-0.1468,0.3695,0.0878
TGT,2021-09-22,20,0.0246,0.3464,0.1115
TGT,2021-09-23,20,0.0149,0.0611,0.0125
TGT,2021-09-24,20,-0.0757,0.0617,0.0668
TGT,2021-09-25,12,0.0272,0.2407,0.0499
TGT,2021-09-26,16,-0.0116,0.2886,0.0329
TGT,2021-09-27,20,-0.1531,0.0856,0.0564
TGT,2021-09-28,20,-0.0376,0.1939,0.0158
TGT,2021-09-29,20,0.069,0.2711,0.05
TGT,2021-09-30,20,-0.0224,0.2772,-0.0
TGT,2021-10-01,20,-0.0673,0.276,0.0402
TGT,2021-10-02,10,-0.0835,-0.026,0.0692
TGT,2021-10-03,11,0.0214,0.0339,0.1306
TGT,2021-10-04,20,0.1023,0.2237,0.072
TGT,2021-10-05,20,0.1325,0.3736,0.0684
TGT,2021-10-06,20,0.0503,0.0736,0.0553
TGT,2021-10-07,20,0.0745,0.2357,0.0874
TGT,2021-10-08,19,-0.0176,0.2499,0.0086
TGT,2021-10-09,10,0.0582,0.4054,0.0421
TGT,2021-10-10,18,0.1189,0.3146,0.1018
TGT,2021-10-11,20,0.1072,0.3326,0.0474
TGT,2021-10-12,20,-0.0161,0.166,0.048
TGT,2021-10-13,20,0.1889,0.2932,0.0373
TGT,2021-10-14,20,0.1735,0.1758,0.0636
TGT,2021-10-15,20,0.1909,0.1791,0.069
TGT,2021-10-16,15,-0.0887,0.2345,0.0326
TGT,2021-10-17,13,0.0516,0.3463,0.0324
TGT,2021-10-18,20,0.0351,0.356,0.0598
TGT,2021-10-19,20,0.082,0.1617,0.0082
TGT,2021-10-20,20,0.2488,0.4155,0.0616
TGT,2021-10-21,20,0.0173,0.2875,0.0442
TGT,2021-10-22,20,0.0553,0.1589,0.1325
TGT,2021-10-23,15,0.0522,0.3727,0.0733
TGT,2021-10-24,9,0.0694,0.3594,0.0721
TGT,2021-10-25,20,0.1042,0.3228,0.0752
TGT,2021-10-26,20,0.1925,0.2866,0.116
TGT,2021-10-27,20,0.0291,0.3189,0.0654
TGT,2021-10-28,20,-0.069,0.0871,0.0515
TGT,2021-10-29,20,0.0485,0.1569,0.0399
TGT,2021-10-30,17,0.0278,0.2507,0.0897
TGT,2021-10-31,16,0.0926,0.2135,0.1304
TGT,2021-11-01,20,0.1275,0.4854,0.0799
TGT,2021-11-02,20,0.209,0.2937,0.105
TGT,2021-11-03,20,0.0952,0.3069,0.0677
TGT,2021-11-04,20,-0.0646,0.2992,0.0693
TGT,2021-11-05,20,-0.0011,0.0664,0.0824
TGT,2021-11-06,12,-0.1071,0.0209,0.0232
TGT,2021-11-07,7,0.0909,0.2667,0.0939
TGT,2021-11-08,13,0.0513,0.4046,0.0387
TGT,2021-11-09,16,0.0651,0.3816,0.0341
